id,type,name,latitude_deg,longitude_deg,elevation_ft,local_code,home_link,score
23674,small_airport,Ross Field,39.36529922,-83.35440063,960,OI25,,50
12354,small_airport,Flat Creek Airport,30.60440063,-84.79070282,295,5FL6,,50
9415,small_airport,Smith Airport,33.67620087,-83.25930023,550,2GE3,,50
15022,small_airport,Spiering Airport,38.98059845,-75.77780151,55,8MD4,,50
14498,small_airport,May Airport,35.99900055,-79.68930054,777,80NC,,50
15850,small_airport,Meylor Field,36.21009827,-79.89499664,910,9NC9,,50
13064,small_airport,Schoettmer Farm Airport,39.37139893,-85.59220123,875,67II,,50
14982,small_airport,Paul Windle Municipal Airport,37.59999847,-99.27510071,2230,8K7,,50
12866,small_airport,Fowler Field /Private/ Airport,40.43090057,-85.978302,854,62IN,,50
14146,small_airport,Lutz RLA Restricted Landing Area,40.42839813,-89.60209656,545,7IL3,,50
8785,small_airport,Pratt Airport,30.42550087,-83.5759964,100,20FD,,50
15708,small_airport,Finlayson Farm Airport,30.61660004,-83.65239716,150,9FL8,,50
6662,small_airport,Fairplains Airpark,43.15710068,-85.14849854,850,02MI,,50
22089,small_airport,Wabasis Lake Airport,43.1283989,-85.39920044,892,MI80,,50
22319,small_airport,Country Club Airport,33.33119965,-91.03700256,117,MS15,,50
22333,small_airport,Abide Airpark,33.30569839,-90.99040222,115,MS30,,50
8317,small_airport,Greenville-Rainbow Airport,42.41669846,-74.0161972,840,1H4,,50
8012,small_airport,Trump Airport,40.12530136,-84.58249664,1038,16OI,,50
11421,small_airport,Greenville Municipal Airport,41.44680023,-80.39129639,1202,4G1,,50
24456,small_airport,Hartness Airport,34.8470993,-82.25180054,850,SC58,,50
7576,small_airport,Jacobia Field,33.18040085,-96.04329681,570,0TX8,,50
7577,small_airport,Card Aerodrome,33.25009918,-96.11689758,540,0TX9,,50
9983,small_airport,Flyers Field,33.19039917,-96.18910217,640,31TS,,50
10255,small_airport,J Linn Airport,32.9907,-96.040002,460,37TS,,50
26239,small_airport,Weese International Airport,32.9693985,-96.07060242,487,XS14,,50
23444,small_airport,Archdale Meadows Airport,43.05329895,-73.478302,584,NY63,,50
23732,small_airport,Mindzak Airfield,41.01119995,-82.43599701,1109,OI88,,50
17132,small_airport,Sugar Hill Airport,38.7779007,-75.58329773,45,DE17,,50
12356,small_airport,Chipola Airpark,30.88820076,-85.16770172,125,5FL8,,50
17260,closed,Acres of Diamonds Airpark,30.886299,-85.163803,134,,,50
14963,small_airport,Robinson Field,39.62329865,-86.03140259,840,8IN2,,50
25773,small_airport,Town Line Airport,44.85269928,-90.5565033,1270,WI79,,50
8811,small_airport,O Neal Field,35.00650024,-82.26429749,929,20SC,,50
24434,small_airport,Emery Airport,35.12469864,-82.32640076,1220,SC36,,50
8201,small_airport,Diamond Bluff Airport,35.50329971,-92.19670105,1000,1AR6,,50
10034,small_airport,Skypoint Estates Airport,35.60219955,-92.14250183,547,33AR,,50
14051,small_airport,Verser's Landing Airport,35.55720139,-92.13210297,610,7AR2,,50
10173,small_airport,David Stanley Memorial Airport,35.20640182,-91.31890106,200,36AR,,50
10143,small_airport,Carriage Lane Airport,42.46450043,-84.03500366,920,35L,,50
13141,small_airport,Richmond Field,42.44169998,-84.06659698,921,69G,,50
9583,small_airport,Spencer Field,33.78969955,-89.87439728,175,2MS8,,50
22893,small_airport,Peterson Airport,48.56389999,-103.9629974,2190,ND86,,50
11122,small_airport,Liebau Ranch Airport,37.40390015,-96.45330048,1250,45KS,,50
11589,small_airport,Nicks Landing Airport,48.45500183,-103.8799973,2440,4NA6,,50
14260,small_airport,Grenora Centennial Airport,48.62559891,-103.9300003,2145,7N6,,50
22724,small_airport,Storseth Airstrip,48.66669846,-103.8560028,2200,NA63,,50
22939,small_airport,Koke Airport,41.06669998,-96.25029755,1265,NE49,,50
19942,small_airport,South Big Horn County Airport,44.51679993,-108.0830002,3939,GEY,http://www.bighorncountywy.gov/res-airports.htm,50
7661,small_airport,Beaverbrook Aerodrome,33.32509995,-84.2983017,910,10GA,,50
11432,small_airport,Kitchens Field,33.13460159,-84.25409698,800,4GA7,,50
12368,small_airport,Pinebrook Estates Airport,33.25979996,-84.34940338,820,5GA5,,50
14932,small_airport,S & S Landing Strip,33.16070175,-84.3184967,900,8GA6,,50
17535,small_airport,Cedar Ridge Airport,33.25510025,-84.40019989,820,GA62,,50
10499,small_airport,Fifer Field,38.21279907,-87.91950226,445,3II2,,50
11872,small_airport,Curry Airport,39.65919876,-90.70010376,620,51IS,,50
10130,small_airport,Farnsworth Ranch Airstrip,39.09989929,-121.9339981,50,35CN,,50
11950,small_airport,Thayer Aviation Airport,39.07490158,-121.9179993,54,53CN,,50
17725,small_airport,Day Field,41.64020157,-93.80879974,980,IA47,,50
17764,closed,Robel Field,41.657501,-93.821097,965,,,50
22791,small_airport,Boyd Field,35.52780151,-77.19670105,50,NC49,,50
9372,small_airport,Groton Municipal Airport,45.53440094,-98.0951004,1305,2.00E+06,,50
6910,small_airport,Mount Horeb Field,38.24900055,-78.8553009,1160,06VA,,50
25233,small_airport,Antelope Valley Airport,43.67599869,-113.6019974,6180,U92,,50
11687,small_airport,Flying M Ranch Airport,41.21640015,-80.09369659,1348,4PN0,,50
24140,small_airport,Sagulla Airport,41.24309921,-80.11419678,1378,PN31,,50
10358,small_airport,Grove Hill Municipal Airport,31.68930054,-87.76139832,478,3A0,,50
11112,small_airport,Hermitage Airport,37.88019943,-120.1940002,2700,45CN,,50
17232,small_airport,Sheets Airport,28.53289986,-81.84670258,118,FA42,,50
7419,small_airport,Seven Gullies Airport,42.69589996,-77.79219818,600,0NK3,,50
18644,small_airport,Groveton Trinity County Airport,31.0848999,-95.16410065,340,33R,,50
13321,small_airport,Grundy Center Municipal Airport,42.35079956,-92.84349823,1075,6K7,,50
18575,small_airport,Cluck Ranch Airport,36.17720032,-101.6940002,3423,2.00E+03,,50
19689,small_airport,Gruver Municipal Airport,36.2336998,-101.4319992,3205,E19,,50
18693,small_airport,Grygla Municipal Mel Wilkens Field,48.29669952,-95.62719727,1177,3G2,,50
8404,small_airport,Ken Guidry Nr 2 Airport,30.01689911,-92.5279007,6,1LA0,,50
9912,small_airport,Coyote Creek Ranch Airport,38.67250061,-105.3359985,8030,30CO,,50
14080,small_airport,Dave Nash Ranch Airport,38.75970078,-105.3840027,8400,7CO1,,50
22901,small_airport,Schutte Airport,40.19469833,-98.35199738,1876,NE01,,50
22903,small_airport,Ely Airport,40.0945015,-98.34169769,1743,NE04,,50
14855,small_airport,Jacobus Field,62.28030014,-145.3630066,1670,8AK1,,50
16090,small_airport,Gunsight Mountain Airport,61.8995018,-147.322998,2950,A88,,50
18915,small_airport,Gurdon Lowe Field,33.9239006,-93.16870117,229,5M8,,50
16202,small_airport,Frerichs Airport,34.65119934,-86.41690063,650,AL10,,50
8697,small_airport,Yoakum Airport,31.85569954,-98.41419983,1130,1TX1,,50
7458,small_airport,Chappell Airport,35.88890076,-97.40029907,1070,0OK5,,50
7459,small_airport,Ellis/Harvey Airport,35.80170059,-97.38610077,1220,0OK6,,50
8698,small_airport,J Y Ranch-R B Masterson Iii Estate Airport,33.71680069,-100.1500015,1808,1TX2,,50
8699,small_airport,Beggs Ranch Airport,33.42509842,-100.5419998,1870,1TX3,,50
13549,small_airport,6666 Ranch Airport,33.64120102,-100.3479996,1775,6TE6,,50
17701,small_airport,Gaa Private Airport,42.80889893,-91.09819794,620,IA23,,50
8777,small_airport,Rak Airport,35.30789948,-92.32019806,660,20AR,,50
17517,small_airport,Briggs Field,32.32139969,-81.42669678,78,GA43,,50
7324,small_airport,Lesterson-Dempsey Airstrip,46.270198,-87.386496,1120,0MI4,,50
16901,small_airport,Gypsum Creek Ranch Airport,39.59999847,-106.973999,6720,CO47,,50
13095,small_airport,Music Mountain Air Ranch Airport,35.47510147,-113.7689972,3450,68AZ,,50
22108,small_airport,Webb Lake Airport,46.95980072,-94.42469788,1359,MN00,,50
6717,small_airport,Hadley Airport,42.39310074,-72.55200195,150,03MA,,50
6941,small_airport,Dairyview Airport,44.05500031,-95.90950012,1680,07MN,,50
14516,small_airport,Sfs Airpark,48.03580093,-122.7740021,120,80WA,,50
17670,small_airport,Hagerstown Airport,39.8891983,-85.16329956,1000,I61,,50
8897,small_airport,Laura's Landing Airport,39.5868988,-77.64499664,550,22MD,,50
7397,small_airport,Schumacher Strip,46.05500031,-99.917099,2020,0ND6,,50
8302,small_airport,Shilo Farms Airport,30.93099976,-83.38349915,211,1GA5,,50
8405,small_airport,Triche Field,29.98349953,-90.43479919,10,1LA1,,50
25234,small_airport,Magic Reservoir Airport,43.28239822,-114.3949966,4844,U93,,50
23541,small_airport,Muddy Creek Airport,44.94010162,-118.012001,3500,OG27,,50
23862,small_airport,Jensens Strip,44.91239929,-117.9580002,3350,OR11,,50
11419,small_airport,Gore Airport,28.14340019,-81.64700317,135,4FL9,,50
13077,small_airport,Mount Pleasant Landing Strip,40.96979904,-75.06680298,800,67NJ,,50
17624,small_airport,Peleau Airport,19.9022007,-155.1660004,1088,HI02,,50
17614,small_airport,Field of Dreams Airport,44.36500168,-83.76249695,830,H80,,50
8701,small_airport,Laney Farm Airport,34.12919998,-101.9089966,3483,1TX5,,50
23920,small_airport,Pine Valley Airport,44.85960007,-117.0879974,2577,OR70,,50
7529,small_airport,Buddy Harmel Airport,34.2195015,-101.9800034,3552,0TA1,,50
7530,small_airport,Smith Farms Airport,34.21670151,-101.9250031,3487,0TA2,,50
10074,small_airport,Fox Fire Airport,36.78430176,-79.04969788,535,33VA,,50
7226,small_airport,Winters Airport,39.53419876,-86.57720184,755,0II9,,50
8657,closed,Lesikar Ranch Airport,29.516899,-96.844398,275,,,50
26175,small_airport,Hound Run Airport,29.52149963,-96.93689728,385,XA40,,50
7679,small_airport,Smith Strip,47.1875,-102.3619995,2200,10ND,,50
11090,small_airport,Fredericks Ranch Airport,47.52780151,-102.2409973,2225,44ND,,50
22849,small_airport,Frei Private Airport,47.44169998,-102.2419968,2100,ND16,,50
20425,small_airport,Arnold Field,35.90340042,-89.39730072,292,M31,,50
23601,small_airport,Mission Field,39.42839813,-82.8227005,900,OH35,,50
23530,small_airport,Jim's Airstrip,44.38259888,-123.2129974,275,OG16,,50
23926,small_airport,Waynes Air Service Airport,44.36320114,-123.1399994,285,OR76,,50
9111,small_airport,Christianson Field,47.33000183,-96.78369904,874,26MN,,50
24585,small_airport,Halstead Airport,38.03139877,-97.50920105,1412,SN05,,50
22191,small_airport,Cooks Landing Airport,45.24359894,-93.22170258,895,MN87,,50
10647,small_airport,Risovi Ranch Strip,47.77059937,-99.46179962,1560,3NA6,,50
10216,closed,Beech Creek Airport,33.182499,-91.628304,175,,,50
11422,small_airport,Hamburg Inc Airport,42.70090103,-78.91480255,751,4G2,,50
13124,small_airport,Don's Place Airpark,40.51819992,-75.91629791,510,68PA,,50
24060,small_airport,Blue Mountain Academy (Private) Airport,40.55289841,-76.02880096,531,PA92,,50
9673,small_airport,Jbr Airport,38.91120148,-84.02600098,945,2OH7,,50
14543,small_airport,Elbel Airport,38.89170074,-83.98300171,975,81OH,,50
23704,small_airport,Mc Kinney Field,38.92699814,-83.9885025,970,OI57,,50
14153,small_airport,Flying Crown Airport,41.50139999,-84.87830353,920,7IN2,,50
18152,small_airport,Lautzenhiser Airpark,41.50230026,-84.93019867,928,IN83,,50
14988,small_airport,King Ranch Airport,37.93889999,-96.23079681,1160,8KS2,,50
11210,small_airport,Cliff Scott Airport,39.74029922,-93.9905014,1000,47MO,,50
7362,small_airport,Kimp Airport,46.27859879,-114.1409988,3510,0MT4,,50
15618,small_airport,Fox Field,46.09749985,-114.1780014,3750,99MT,,50
8702,small_airport,Muxworthy Airport,31.69849968,-98.0963974,1210,1TX6,,50
8703,small_airport,Killion Ranch Airport,32.80569839,-100.1839981,1845,1TX7,,50
18418,small_airport,Hamlin Municipal Airport,32.85010147,-100.1380005,1753,14F,,50
18009,small_airport,Adkisson Airport,39.78329849,-88.62139893,669,IL32,,50
24646,small_airport,Emmerson Airport,37.9314003,-94.6427002,860,SN69,,50
21480,small_airport,Shaw Crop Service Airport,30.57819939,-90.31590271,95,LA13,,50
21717,small_airport,Le Blanc Field,30.68190002,-90.41929626,158,LS86,,50
22456,closed,Gardner Airport,45.2672,-104.857002,3560,,,50
9071,small_airport,Loucks Airport,42.43619919,-77.13220215,1425,25NK,,50
23114,small_airport,Ideal Mfg Corp Airport,39.65850067,-74.80239868,80,NJ69,,50
13108,small_airport,Casa De Aero Park Airport,42.14860153,-88.55979919,860,68IS,,50
14149,small_airport,Dr Joseph W Esser Airport,42.13059998,-88.50289917,979,7IL6,,50
14150,small_airport,Edward Getzelman Airport,42.12670135,-88.53340149,870,7IL7,,50
18390,small_airport,Hampton Municipal Airport,33.52259827,-92.46029663,178,0R6,,50
7182,small_airport,Halls Flying Ranch Airport,33.35620117,-84.36710358,800,0GA0,,50
11997,small_airport,Deerfield Landing Airport,33.46429825,-84.26830292,890,54GA,,50
17709,small_airport,Beeds Lake Airport,42.76660156,-93.2460022,1148,IA31,,50
18707,small_airport,Hampton Varnville Airport,32.86780167,-81.08319855,113,3J0,,50
17625,small_airport,Hanamaulu Airstrip,22.04129982,-159.3899994,404,HI03,,50
9305,small_airport,Mount Aero Lake Farm Airport,34.06280136,-86.72309875,625,2AL7,,50
13384,small_airport,Brown's Private Airport,45.54550171,-95.77950287,1175,6MN2,,50
23196,small_airport,White Birch Field,42.05009842,-75.3010025,1860,NK68,,50
14747,closed,Swanson Ranch Nr 1 Airport,36.399899,-119.617995,248,,,50
15675,small_airport,Blair Strip,36.27519989,-119.6409988,231,9CL5,,50
18153,small_airport,Shamrock Airport,41.40810013,-86.74720001,680,IN84,,50
11818,small_airport,Upper Hannum Creek Airport,65.9048996,-163.3289948,1300,4Z2,,50
10528,small_airport,Merkle Airport,42.28889847,-90.34539795,970,3IS4,,50
13596,small_airport,Hanover Airport,39.79259872,-77.02469635,560,6W6,,50
25381,small_airport,Robertson Airport,37.705399,-77.372498,193,,,50
25382,small_airport,Woods Farm Airstrip,37.71509933,-77.30249786,57,VA50,,50
25619,small_airport,Mirth Airport,47.93859863,-122.6080017,190,WA22,,50
9122,closed,Cub Port Airport,45.437901,-122.527868,640,,,50
12363,small_airport,Gable Branch Airport,33.2276001,-84.54440308,840,5GA0,,50
13259,small_airport,Fagundes Field,33.19900131,-84.58380127,864,6GA1,,50
17666,small_airport,Action Airpark,39.13249969,-84.82859802,465,I38,,50
9456,small_airport,Low and Slow Airport,39.13750076,-90.62999725,455,2IL6,,50
11495,small_airport,J & C Antique Airfield,36.76190186,-88.37670135,540,4KY0,,50
19795,closed,Fairgrounds Airpark,45.725444,-107.613551,2911,,,50
14151,small_airport,Cody Port RLA Restricted Landing Area,41.51890183,-88.83760071,668,7IL8,,50
13846,small_airport,Lowells Landing Airport,38.44670105,-86.26080322,700,75II,,50
20148,small_airport,Breckinridge County Airport,37.78509903,-86.44190216,735,I93,,50
14690,small_airport,Meyers Freedom Flight Hardy Airport,40.02080154,-97.94200134,1624,85NE,,50
10212,heliport,Carilion Westlake Center Heliport,37.115861,-79.718361,990,36VA,,50
24286,small_airport,MSM Airport,41.767899,-75.723198,1600,PS50,,50
14492,small_airport,Gustin's /Private/ Airport,41.20420074,-84.80519867,740,80IN,,50
18087,small_airport,Hook Field,41.2745018,-84.80500031,790,IN18,,50
20128,small_airport,Tucker Guthrie Memorial Airport,36.85929871,-83.35849762,1551,I35,,50
21252,small_airport,Fort Belknap Agency Airport,48.48109818,-108.7689972,2374,U09,,50
9798,small_airport,Shofner Farms Airport,26.16839981,-97.7335968,57,2TS2,,50
22477,small_airport,Baxter Strip,46.30830002,-109.8720016,4520,MT82,,50
22815,small_airport,Schneider Haven Airstrip,35.89830017,-80.72029877,865,NC75,,50
14920,small_airport,George T Mc Cutchan Airport,30.67350006,-86.85189819,160,8FL6,,50
12435,small_airport,Deweze Airport,37.27949905,-98.01809692,1414,5KS3,,50
24647,small_airport,Kaypod Airport,37.25139999,-97.95449829,1379,SN70,,50
24648,small_airport,Bob Park Airport,37.30279922,-97.96420288,1396,SN71,,50
23564,small_airport,Cottonwood Creek Ranch Airport,43.84719849,-117.5739975,2555,OG50,,50
26176,small_airport,Lone Star Flying Service Airport,30.35499954,-99.24749756,2220,XA41,,50
26004,small_airport,Needwood Farm Airport,39.33060074,-77.79470062,440,WV21,,50
16281,small_airport,Hawk Field,33.30730057,-86.4036026,420,AL92,,50
21963,small_airport,Farr Field,43.77870178,-70.01309967,70,ME33,,50
8013,closed,Lower Forty Airport,35.466702,-97.200302,1160,,,50
8601,small_airport,Steciak Strip,35.48899841,-97.19200134,1100,1OL2,,50
25623,small_airport,Harrah Airport,46.40819931,-120.6350021,845,WA26,,50
11817,small_airport,Eagles Landing Airport,44.30830002,-85.77230072,1010,4Y9,,50
9853,small_airport,Kramer Ranch Airport,47.38169861,-118.2969971,2181,2WA8,,50
10864,small_airport,Hanes Airport,47.49150085,-118.2509995,2209,3WA2,,50
15776,small_airport,Miller Airport,38.27780151,-95.44329834,1000,9KS7,,50
24649,small_airport,Graham Farms Airport,38.29999924,-95.44000244,985,SN72,,50
22601,small_airport,Pinetree Airpark,45.57979965,-92.96309662,930,MY28,,50
22745,small_airport,Boomerang Airport,35.21260071,-81.86650085,850,NC02,,50
10655,small_airport,Mc Cachren Field,35.3117981,-80.64420319,565,3NC6,,50
23929,small_airport,Knox's Private Airstrip,44.28929901,-123.1309967,313,OR79,,50
10766,small_airport,Yingst Airport,40.39580154,-76.7457962,701,3PS8,,50
24019,heliport,Holy Spirit A Geisinger Affiliate Heliport,40.25227,-76.920639,426,PA48,,50
10382,small_airport,Ridgeway Field,36.32009888,-93.20159912,1400,3AR2,,50
19093,small_airport,Clare County Airport,44.05279922,-84.8125,1142,80D,,50
7729,small_airport,Kaan Airport,42.44250107,-103.9160004,4650,11NE,,50
16009,small_airport,Harrison Skyranch Airport,42.69580078,-103.875,4863,9V3,,50
23632,small_airport,Raylene Airport,39.30009842,-84.74990082,590,OH68,,50
9836,small_airport,Cub Haven Airport,38.54859924,-78.87110138,1350,2VG3,,50
25384,small_airport,Frank Field,38.48509979,-78.94529724,1650,VA52,,50
22242,small_airport,Ridgeview Ranch Airport,38.72309875,-94.38189697,1000,MO37,,50
15866,small_airport,Stallone Airport,39.68009949,-75.25240326,80,9NJ5,,50
23577,small_airport,Arnold Airport,39.11059952,-82.09220123,930,OH11,,50
24143,small_airport,Flying R Airport,40.00009918,-78.08309937,960,PN35,,50
12754,small_airport,Harrisville Airport,44.67079926,-83.30410004,675,5Y0,,50
22384,small_airport,Alton Field,32.02959824,-90.10150146,850,MS83,,50
9756,small_airport,Bollweg Farm Airport,44.56330109,-99.72509766,1746,2SD3,,50
26366,small_airport,Harsens Island Airport,42.58969879,-82.57640076,578,Z92,,50
8704,small_airport,Hart Aerial Airport,34.36949921,-102.0839996,3655,1TX8,,50
19434,small_airport,Oceana County Airport,43.64170074,-86.32920074,910,C04,,50
10371,small_airport,Flying H Ranch Airport,31.05039978,-85.68530273,264,3AL1,,50
16252,small_airport,Striplin Airfield,31.08300018,-85.6835022,255,AL62,,50
11492,small_airport,Thomsen Field,38.24169922,-95.90670013,1140,4KS6,,50
19062,small_airport,Ohio County Airport,37.458302,-86.849998,535,JQD,,50
7001,small_airport,Kenley Airport,41.29169846,-80.56369781,1230,08OH,,50
15955,small_airport,Oakleaf Airport,43.58330154,-96.95030212,1625,9SD8,,50
25870,small_airport,Erin Aero Airport,43.24470139,-88.37229919,1000,WN75,,50
8836,small_airport,Minneman Airport,40.41839981,-85.35549927,905,21IN,,50
17948,small_airport,Hickory Hills Airport,40.42779922,-85.37349701,900,II67,,50
18349,small_airport,Hartington Municipal Airport,42.60359955,-97.25260162,1387,0B4,,50
22940,small_airport,Sudbeck Field,42.61529922,-97.41030121,1480,NE50,,50
21974,small_airport,Payne Field,44.85449982,-69.45639801,350,ME47,,50
22039,small_airport,Hynes Field,42.61090088,-83.73269653,978,MI26,,50
7645,small_airport,Lambert Fechter Municipal Airport,43.16419983,-95.47000122,1452,0Y4,,50
17122,small_airport,Flying C Airport,39.14429855,-75.69129944,70,DE07,,50
16926,small_airport,Air-Sprayers Nr 2 Airport,38.09999847,-102.2170029,3610,CO73,,50
10020,closed,Flying A Ranch Airport,34.831797,-95.517502,670,,,50
24414,small_airport,Curry Airport,34.37789917,-80.00530243,199,SC16,,50
7183,small_airport,Mustang Field,34.47790146,-82.89710236,693,0GA1,,50
7184,small_airport,"Airnautique, Inc. Airport",34.37789917,-82.9457016,720,0GA2,,50
14953,small_airport,Adkins RLA Restricted Landing Area,42.35279846,-88.63480377,853,8IL0,,50
14954,small_airport,Twin Gardens Airport,42.40840149,-88.6529007,900,8IL1,,50
14955,small_airport,Kirkpatrick Airport,42.48469925,-88.60009766,950,8IL2,,50
18335,small_airport,Harvard State Airport,40.65140152,-98.07980347,1815,08K,,50
22884,small_airport,Lonetree Airstrip,47.68439865,-100.0849991,1647,ND72,,50
7690,small_airport,Gottwald Field,29.66690063,-97.50029755,440,10TE,,50
10024,small_airport,Wilbourn Ranch Airport,29.69190025,-97.43360138,350,32TA,,50
7560,small_airport,Ultralight International Ultralightport,32.94869995,-97.3289032,820,0TS2,,50
11155,small_airport,Tater Farms Strip,29.66799927,-81.49729919,14,46FD,,50
14914,small_airport,Hutson Airfield,29.72800064,-81.43979645,50,8FL0,,50
11294,small_airport,Willow Ridge Airport,44.6719017,-92.82630157,839,49MN,,50
22160,small_airport,Sandy Flats Airport,44.7052002,-92.81189728,835,MN55,,50
22162,small_airport,Sky Meadow Airport,44.6977005,-92.8640976,820,MN58,,50
19683,small_airport,Hatch Municipal Airport,32.66109848,-107.197998,4080,E05,,50
25269,small_airport,Bryce Woodland Estates Landing Strip,37.58440018,-112.3919983,7600,UT26,,50
15729,small_airport,Short Stop Airport,37.89970016,-87.21779633,395,9II1,,50
17929,small_airport,Renshaw Airport,37.89250183,-87.19000244,380,II45,,50
22293,small_airport,Feutz Airport,39.09999847,-92.00930023,890,MO88,,50
22851,small_airport,Gensrich Airport,47.70420074,-97.35009766,1021,ND20,,50
14946,small_airport,Thrust Industries Airport,38.21250153,-87.57949829,460,8II3,,50
14645,small_airport,Touchstone Ridge Ultralightport,32.55289841,-93.59320068,180,84LA,,50
13887,small_airport,Peavy Farms Airport,30.6704998,-84.41410065,270,76FD,,50
15702,small_airport,Saranac Farm Airport,30.65250015,-84.47470093,230,9FL2,,50
17217,small_airport,Dogwood Farm Airport,30.53720093,-84.45189667,200,FA26,,50
17326,small_airport,Rutten Dusting Strip,30.67939949,-84.36910248,260,FD55,,50
12874,small_airport,Hickory Hill Airport,34.9367981,-76.94470215,30,62NC,,50
22827,small_airport,Dogwood Farm Airport,34.88180161,-76.94270325,26,NC87,,50
9003,closed,Blocker Field,37.858299,-97.817802,1523,,,50
24640,small_airport,Gail Ballard Airport,37.60839844,-99.11569977,2165,SN63,,50
6550,closed,Sands Ranch Airport,48.537498,-109.705002,2600,,,50
9900,closed,Hawarden Municipal Airport,43.0369,-96.493102,1190,,,50
10547,closed,Lamar Field,37.896702,-86.789397,410,,,50
9594,small_airport,Monroe Field,38.96559906,-91.11810303,710,2MU9,,50
13813,small_airport,Koala-T-Field Airport,39.04000092,-91.13040161,690,74MU,,50
22297,small_airport,Keeven Air Ranch Airport,39.044819,-91.148094,700,MO93,,50
17694,small_airport,Hawk Field,42.88690186,-91.93609619,1115,IA15,,50
8020,small_airport,Holly Lake Ranch Airport,32.69760132,-95.20770264,409,16TE,,50
8705,small_airport,Hawk Ranch Airport,32.63759995,-95.16130066,335,1TX9,,50
25938,small_airport,Diderrich Ranch Airport,45.53659821,-90.70490265,1403,WS44,,50
22654,small_airport,Johnston Airport,46.85749817,-96.23519897,1360,MY99,,50
24020,small_airport,Mountain Bay Air Park Inc Airport,41.38010025,-75.23239899,1500,PA49,,50
7676,small_airport,Hoolie Airport,47.83330154,-106.4840012,2526,10MT,,50
22455,small_airport,Nelson Airport,47.76670074,-106.1880035,2425,MT58,,50
18435,small_airport,Haxtun Municipal Airport,40.625,-102.6029968,4035,17V,,50
10060,small_airport,Orr Ranch Airport,42.38610077,-102.5749969,3880,33NE,,50
17618,small_airport,Haycock Airport,65.2009964,-161.1569977,175,HAY,,50
17784,small_airport,Ranch Aero Airport,47.8288002,-116.7839966,2315,ID06,,50
8407,small_airport,Goose Island Airport,30.03079987,-92.83350372,4,1LA3,,50
24508,small_airport,Hayes Emergency Airstrip,44.37080002,-101.0090027,1986,SD21,,50
12876,small_airport,Beebe Airport,40.44749832,-100.7929993,2860,62NE,,50
22751,small_airport,Tusquittee Landing Airport,35.08539963,-83.73629761,2000,NC08,,50
13768,small_airport,Philip Ranch Airport,38.7806015,-99.22119904,1923,73KS,,50
14990,small_airport,Rans Airport,38.90499878,-99.35089874,2100,8KS4,,50
17975,small_airport,Buchta Airport,38.49280167,-86.93309784,520,II96,,50
16976,small_airport,Laurie Field,41.96820068,-72.53980255,129,CT19,,50
25775,small_airport,Rigdon Private Airport,42.52420044,-90.59100342,880,WI81,,50
7040,small_airport,W Johnson Field,44.77999878,-95.66359711,1060,09MN,,50
11270,small_airport,Circle A Ranch Airport,45.79380035,-89.73010254,1640,48WI,,50
25235,small_airport,Hazelton Municipal Airport,42.57910156,-114.1380005,4172,U94,,50
7398,small_airport,Saville Private Airport,46.46530151,-100.1050034,1961,0ND7,,50
11250,small_airport,Schirmeister Private Airport,46.51250076,-100.5500031,1650,48ND,,50
13270,small_airport,Hazelton Municipal Airport,46.48189926,-100.2699966,2003,6H8,,50
22892,small_airport,Humann Private Airstrip,46.49309921,-100.1790009,1980,ND85,,50
8823,small_airport,Skarda/Tollville Airport,34.71760178,-91.53900146,218,21AR,,50
16304,small_airport,Greenwalt Company Airport,34.80670166,-91.60829926,232,AR10,,50
19002,small_airport,Hazen Municipal Airport,34.75939941,-91.63809967,230,6M0,,50
18369,small_airport,Headland Municipal Airport,31.36429977,-85.3117981,359,0J6,,50
17860,small_airport,Cptpa Headquarters Airport,46.61709976,-115.8000031,3314,ID84,,50
19810,small_airport,Healdton Municipal Airport,34.2492981,-97.47389984,956,F32,,50
17655,small_airport,Healy River Airport,63.86619949,-148.9689941,1263,HRR,,50
10004,small_airport,Wilkens Airport,38.5931015,-100.612999,2856,32KS,,50
8672,small_airport,Corpora Airport,30.81629944,-96.60109711,270,1TE5,,50
6743,small_airport,Barronena Ranch Airport,27.49110031,-98.66950226,600,03TE,,50
24752,small_airport,Puesta del Sol Airport,27.07559967,-98.60169983,448,TA44,,50
25085,small_airport,Barronena East Airport,27.48500061,-98.66200256,576,TS69,,50
21881,small_airport,Spring Hill Airport,38.43479919,-75.65129852,42,MD35,,50
13411,small_airport,Chase Airstrip,46.91279984,-102.0090027,2140,6NA5,,50
15860,small_airport,Dog Leg Airport,40.19440079,-97.56700134,1500,9NE9,,50
20055,small_airport,Hebron Municipal Airport,40.15219879,-97.58699799,1466,HJH,,50
22942,small_airport,Easton Field,40.07780075,-97.61499786,1600,NE52,,50
15883,small_airport,Buckeye Executive Airport,39.96231842,-82.54998016,914,9OA5,,50
11480,small_airport,Smith Restricted Landing Area,38.25839996,-89.93810272,420,4IS5,,50
8261,small_airport,Hector Municipal Airport,44.73109818,-94.71469879,1077,1D6,,50
26005,small_airport,Green Landings Airport,39.5746994,-77.97149658,510,WV22,,50
9801,small_airport,Hedley Airport,34.89369965,-100.6100006,2510,2TS5,,50
8492,small_airport,Davis Airport,46.68849945,-111.8710022,3780,1MT4,,50
12468,small_airport,Mountain Lakes Field,46.63079834,-111.8069992,4250,5M7,,50
